id,start_lat,start_lng,end_lat,end_lng
500,-6.18074300,106.90650800,-6.17983800,106.90438800
501,-6.23964400,106.74802600,-6.23521400,106.73998800
502,-6.17426900,106.89205100,-6.17080100,106.89682600
503,-6.14917900,106.82271600,-6.15186600,106.82840400
504,-6.16556000,106.81095000,-6.16191800,106.81089900
505,-6.14456400,106.90246400,-6.15003100,106.89890300
506,-6.24280600,106.86001600,-6.24276100,106.86193400
507,-6.36586200,106.95844500,-6.35877500,106.96122700
508,-6.15571900,106.66878000,-6.15566000,106.66438500
509,-6.22564600,106.85754500,-6.22815800,106.85507600
510,-6.19046100,106.74037600,-6.18928100,106.74039600
511,-6.41512800,106.79747800,-6.41246300,106.79904800
512,-6.22145100,106.91628100,-6.22109900,106.91650800
513,-6.29033300,106.88055400,-6.29753400,106.88009900
514,-6.16396600,106.79541000,-6.15827100,106.79611100
515,-6.16580200,106.79353800,-6.16615000,106.79102300
516,-6.29237000,106.95867300,-6.29642600,106.95896600
517,-6.19662300,106.87894300,-6.19460900,106.87306400
518,-6.22124300,106.87455300,-6.21547100,106.86996100
519,-6.17459900,106.80310800,-6.17827500,106.79873600
520,-6.23337900,106.91010900,-6.23543900,106.91535300
521,-6.16194300,106.88205300,-6.15841100,106.88356000
522,-6.23016500,106.86707000,-6.23270600,106.85972500
523,-6.23032100,106.95734100,-6.23112100,106.95455600
524,-6.11666500,106.89124700,-6.11759200,106.89090800
525,-6.20143800,106.83156500,-6.19926300,106.83488900
526,-6.17377700,106.78606200,-6.17468000,106.78924300
527,-6.36700700,106.83651900,-6.37035200,106.83548300
528,-6.17817300,106.90417100,-6.17608100,106.90381100
529,-6.16552100,106.90202600,-6.17100300,106.90259700
530,-6.12904100,106.90619600,-6.12118200,106.90441200
531,-6.13440600,106.83633600,-6.13412600,106.83747400
532,-6.58500300,106.77122000,-6.59117600,106.77512300
533,-6.23504700,106.80140500,-6.23660400,106.79963700
534,-6.18983800,106.85910400,-6.18466800,106.86225500
535,-6.14846000,106.82733100,-6.14693900,106.82407400
536,-6.14461100,106.72871100,-6.13682300,106.72204700
537,-6.12968000,106.91816100,-6.13502000,106.92160400
538,-6.16235900,106.74392300,-6.16207800,106.73804800
539,-6.17667300,106.74782800,-6.16217700,106.73801700
540,-6.58083000,106.81803700,-6.58485400,106.81888200
541,-6.24791400,106.80647200,-6.26145400,106.81567000
542,-6.17385800,106.78017200,-6.18417400,106.78759200
543,-6.28331500,106.86856100,-6.29023300,106.86946500
544,-6.20274700,106.86985500,-6.20031900,106.86737100
545,-6.18232700,106.99337400,-6.18533600,106.99654600
546,-6.28615000,106.83338600,-6.28400200,106.84003100
547,-6.17936400,106.96928300,-6.17981600,106.96787900
548,-6.31769300,106.74633800,-6.32497300,106.74447100
549,-6.44717800,106.83135600,-6.43705800,106.83450100
550,-6.23333000,106.81231300,-6.23532300,106.81361500
551,-6.17425000,106.89662600,-6.17806200,106.89886500
552,-6.15956900,106.87037400,-6.16091200,106.87323400
553,-6.39234300,106.87592100,-6.38619400,106.87382800
554,-6.15781600,106.89402700,-6.16021200,106.89070100
555,-6.18537400,106.78035600,-6.18515400,106.77587000
556,-6.15385600,106.80793000,-6.15507600,106.80184100
557,-6.19993300,106.61467400,-6.19335300,106.61246800
558,-6.12682800,106.72820200,-6.12596200,106.72790100
559,-6.29959600,106.77858400,-6.29505300,106.77221400
560,-6.16322700,106.90998100,-6.16279100,106.91144100
561,-6.22881000,106.69420000,-6.21914600,106.68735300
562,-6.20777800,106.79351300,-6.20132800,106.79021300
563,-6.29767600,106.82344100,-6.30330100,106.81700100
564,-6.18401400,106.84338900,-6.18276400,106.84077200
565,-6.12795300,106.77577400,-6.13410000,106.78180700
566,-6.23211100,106.89709500,-6.23840600,106.89700500
567,-6.21772000,106.89033500,-6.21501300,106.89339500
568,-6.22057200,106.60905300,-6.21665100,106.59658500
569,-6.24199600,106.81008600,-6.26085600,106.81211400
570,-6.20222300,106.85096100,-6.20230800,106.84652300
571,-6.16323300,106.87309600,-6.16624500,106.87260600
572,-6.24671100,106.71609700,-6.25168200,106.71485400
573,-6.16899700,106.91246100,-6.17080100,106.91142500
574,-6.14621600,106.89040800,-6.14967600,106.88871300
575,-6.27180400,106.74756200,-6.27180400,106.74571900
576,-6.21202000,106.78282700,-6.21178000,106.76928700
577,-6.25941100,106.92208300,-6.25004100,106.92406100
578,-6.17521900,106.77666000,-6.16984000,106.76664700
579,-6.19045400,106.76188700,-6.19198200,106.76232700
580,-6.29117700,106.95581900,-6.28505800,106.94121200
581,-6.22008800,106.73050100,-6.21520100,106.73083000
582,-6.23881800,106.71716800,-6.23391600,106.71599800
583,-6.13372600,106.85561100,-6.13415300,106.85645100
584,-6.21968700,106.95371900,-6.22218800,106.95490200
585,-6.24207300,106.79160000,-6.23836500,106.77710200
586,-6.24792100,107.01890600,-6.24597800,107.02136800
587,-6.23730800,106.79536500,-6.24014800,106.79373400
588,-6.22533800,106.83218400,-6.22369700,106.82834600
589,-6.14736400,106.69761100,-6.15022400,106.70029100
590,-6.17367600,106.75954500,-6.17692600,106.76165500
591,-6.29873800,106.69127500,-6.29376100,106.69628400
592,-6.13771800,106.86955500,-6.13677200,106.86977500
593,-6.22229600,106.73696300,-6.22295100,106.73562500
594,-6.30235400,106.78881500,-6.30582500,106.78437800
595,-6.17103400,106.79420000,-6.17534300,106.78935600
596,-6.26473300,106.87233200,-6.26536400,106.87637400
597,-6.31114600,106.83834400,-6.31586400,106.84328100
598,-6.07847000,106.65020600,-6.06933600,106.64667000
599,-6.14404400,106.81553500,-6.13222300,106.81111600
600,-6.23468400,106.81021500,-6.23729400,106.80948700
601,-6.14663900,106.83558300,-6.14901500,106.83916000
602,-6.22677300,106.60396500,-6.21830200,106.59480400
603,-6.19346400,106.89385600,-6.19698600,106.89119600
604,-6.19887400,106.77313200,-6.19593700,106.77076800
605,-6.15318600,106.80806600,-6.14859000,106.80379200
606,-6.29831800,106.84040100,-6.29234800,106.84167300
607,-6.32811300,106.70875900,-6.32944600,106.70673000
608,-6.28741800,106.66378100,-6.28661300,106.66352800
609,-6.14597800,106.90977600,-6.14556100,106.90758100
610,-6.16311400,106.87872200,-6.15867500,106.88347000
611,-6.15654300,106.87563100,-6.15695900,106.87371600
612,-6.27357100,106.80769700,-6.26220300,106.79978700
613,-6.21897700,106.83634600,-6.21849900,106.83741100
614,-6.23684300,106.97192400,-6.23788400,106.97559200
615,-6.14511700,106.81409800,-6.14818200,106.81312600
616,-6.25771200,106.96858500,-6.25079400,106.96694800
617,-6.30653900,106.90663300,-6.30503400,106.90710700
618,-6.31113800,106.78394300,-6.32218100,106.78391800
619,-6.09528400,106.70367400,-6.09397600,106.69833600
620,-6.25153600,106.85265400,-6.25603100,106.85585800
621,-6.18505000,106.87000300,-6.18537500,106.87395400
622,-6.31334100,106.92440100,-6.29631600,106.92188100
623,-6.17049800,106.88806500,-6.16021000,106.88989400
624,-6.22969300,106.73923600,-6.23311400,106.74557100
625,-6.25778500,106.52064500,-6.26117000,106.52815800
626,-6.21000300,106.60039100,-6.20861800,106.60254200
627,-6.13652400,106.81437000,-6.14181900,106.81603600
628,-6.14905900,106.85249000,-6.14752500,106.85506500
629,-6.23808900,106.67722000,-6.23271900,106.67671100
630,-6.39759100,106.81054600,-6.39710200,106.81349100
631,-6.12239100,106.88860800,-6.12370100,106.88704500
632,-6.32809500,106.68251800,-6.33638600,106.69023300
633,-6.16337600,106.77140700,-6.17501600,106.78416600
634,-6.25931600,106.74311900,-6.25608200,106.74993100
635,-6.27484300,107.04490000,-6.27614900,107.04441500
636,-6.25401300,106.84050000,-6.25351500,106.82859500
637,-6.28372900,107.02804500,-6.28439800,107.02676700
638,-6.26922100,106.96724300,-6.27363700,106.98045800
639,-6.16967200,106.77502800,-6.16710100,106.76579200
640,-6.15798500,106.89435000,-6.15929300,106.89103500
641,-6.34341400,106.77864300,-6.34677500,106.77918500
642,-6.32807500,106.85249200,-6.32692500,106.85273900
643,-6.17339800,106.91394700,-6.17965200,106.91671400
644,-6.19894800,106.79814900,-6.19454500,106.79505200
645,-6.41116000,106.86390500,-6.40338200,106.86885700
646,-6.24097100,107.03700400,-6.24030000,107.03903000
647,-6.38624100,106.81450600,-6.37442300,106.80370600
648,-6.22458800,106.85424300,-6.22103200,106.85448900
649,-6.21655500,106.92904000,-6.21523100,106.91837200
650,-6.41150000,106.75448500,-6.40421500,106.75845300
651,-6.36961500,106.86503300,-6.36503000,106.86621500
652,-6.12854600,106.65731400,-6.13058900,106.65371800
653,-6.35199100,106.71550600,-6.35061400,106.71066600
654,-6.33708400,106.89804900,-6.35170600,106.91039000
655,-6.33817200,106.92675100,-6.33224800,106.92762100
656,-6.26466400,106.75685500,-6.26530100,106.75642900
657,-6.13677500,106.73238300,-6.13200600,106.73614000
658,-6.16983000,106.78301700,-6.16648100,106.77627500
659,-6.25366000,106.99877000,-6.24748300,107.00167300
660,-6.22390800,106.95512900,-6.22691500,106.95089500
661,-6.11027000,106.77924500,-6.11452000,106.78111500
662,-6.21115200,106.77660800,-6.20780000,106.77450200
663,-6.16004500,106.75381700,-6.15949100,106.75451900
664,-6.16984500,106.90261300,-6.17075700,106.90865700
665,-6.59295500,106.80211100,-6.59628000,106.79132000
666,-6.25932800,106.82759600,-6.25890200,106.83530900
667,-6.14074700,106.91638300,-6.14332400,106.92209200
668,-6.19327400,106.88207100,-6.19226200,106.88619600
669,-6.23116800,106.80267600,-6.22875800,106.80532800
670,-6.15814800,106.82232800,-6.14982300,106.82675300
671,-6.21651200,106.77470100,-6.21666400,106.76970300
672,-6.16144400,106.77022900,-6.15591600,106.77265800
673,-6.25002900,106.74921300,-6.23644400,106.74697600
674,-6.28320700,106.79293700,-6.28164900,106.79876000
675,-6.16003500,106.85212300,-6.16789600,106.85663800
676,-6.15159300,106.70252400,-6.15613800,106.70364800
677,-6.26355500,106.86371100,-6.26394300,106.85971900
678,-6.33157800,106.67376600,-6.32302900,106.66328000
679,-6.23791800,106.85650800,-6.24011400,106.85784300
680,-6.15800100,106.89358300,-6.15968800,106.88813600
681,-6.20722000,106.90216400,-6.20276500,106.90437800
682,-6.13058400,106.73549600,-6.12341500,106.73389700
683,-6.14563600,106.85443600,-6.15032600,106.85754100
684,-6.13828700,106.86637500,-6.13011800,106.86106000
685,-6.22765300,107.02171300,-6.23255600,107.02581900
686,-6.28694600,106.77951400,-6.28476500,106.76855300
687,-6.34180400,107.09812600,-6.34036800,107.10759300
688,-6.20532400,106.85028100,-6.20109200,106.85167600
689,-6.11886800,106.92375700,-6.11568100,106.92159100
690,-6.26247700,106.72971100,-6.25961200,106.72652600
691,-6.23860600,106.97423600,-6.23610400,106.97575600
692,-6.25401100,106.86569200,-6.25088700,106.86797600
693,-6.21881300,106.83512500,-6.22072600,106.83374100
694,-6.41954400,106.82809400,-6.41633800,106.82870200
695,-6.16747300,106.86479700,-6.16597900,106.86352500
696,-6.29815700,106.77424800,-6.29726300,106.77974100
697,-6.23945700,106.78578800,-6.23944000,106.78462100
698,-6.12725200,106.89654400,-6.13249200,106.90816700
699,-6.22766400,106.92140900,-6.22591000,106.91977500
700,-6.24254500,106.58135300,-6.23562900,106.59447800
701,-6.19808500,106.84710900,-6.19698800,106.84817900
702,-6.22965100,106.80078900,-6.22770800,106.80072300
703,-6.23917100,106.90931400,-6.24153700,106.90723300
704,-6.12005800,106.66799500,-6.12063900,106.66183500
705,-6.19054100,106.78590000,-6.18919100,106.79485800
706,-6.24820500,106.82607600,-6.25421300,106.83020700
707,-6.46973600,106.76224300,-6.47996200,106.75755400
708,-6.20085300,106.84296300,-6.19820100,106.84703100
709,-6.14846400,106.73481500,-6.15224300,106.72792600
710,-6.26780700,106.77193600,-6.26335900,106.77568500
711,-6.19427400,106.86846600,-6.19629500,106.87123900
712,-6.19198800,106.89109800,-6.18966600,106.89565800
713,-6.16598300,106.77940500,-6.17450900,106.78357200
714,-6.28917100,106.77311400,-6.28720500,106.77113000
715,-6.40308600,106.91086000,-6.40019500,106.91260300
716,-6.33367100,106.71099200,-6.33588500,106.71396400
717,-6.13032900,106.77882800,-6.13449600,106.77902800
718,-6.25992200,106.76790400,-6.26026900,106.76899100
719,-6.16951900,106.69994300,-6.15644700,106.70540700
720,-6.13283500,106.73503600,-6.12655300,106.73466600
721,-6.20828200,106.83354100,-6.20881700,106.83288400
722,-6.19992600,106.82317100,-6.20215800,106.82298600
723,-6.23149600,106.72788100,-6.23262400,106.73241400
724,-6.16588600,106.84156000,-6.16450600,106.83734600
725,-6.18902900,106.64204500,-6.19825300,106.65041800
726,-6.23814400,107.00007300,-6.23687800,107.00028200
727,-6.13275300,106.73490100,-6.13599300,106.73312400
728,-6.31686000,106.92397000,-6.31229100,106.92467000
729,-6.17090600,106.87716200,-6.17051300,106.87735700
730,-6.26888000,106.77507900,-6.27135300,106.77497300
731,-6.15065900,106.85593500,-6.15188600,106.85701700
732,-6.25003400,106.76372000,-6.23988200,106.76349900
733,-6.23868600,106.86894200,-6.24277600,106.87219900
734,-6.14652600,106.72956300,-6.14479600,106.72513600
735,-6.14533900,106.87742600,-6.14187600,106.87121500
736,-6.26603600,106.87714800,-6.26364800,106.87648100
737,-6.27475900,106.74511400,-6.27550000,106.74545000
738,-6.20485200,106.83643800,-6.20530500,106.84121100
739,-6.60489800,106.81049400,-6.61333300,106.81744300
740,-6.28047400,106.83937300,-6.28043300,106.83750400
741,-6.33016100,106.86876600,-6.32826500,106.87433100
742,-6.17700100,106.76982300,-6.17555300,106.76750800
743,-6.24378100,106.99197500,-6.25533600,107.00425300
744,-6.20367400,106.80231200,-6.20709300,106.79777400
745,-6.23712000,106.78889400,-6.24062200,106.78926300
746,-6.29726300,106.77604800,-6.29157900,106.77554000
747,-6.33645800,106.83048100,-6.33848300,106.82866000
748,-6.18815500,106.94788100,-6.19485100,106.95683100
749,-6.15525000,106.85338300,-6.15412100,106.85273400
750,-6.17826700,106.79570200,-6.17497600,106.79837500
751,-6.26324300,106.86466600,-6.25586600,106.85191800
752,-6.14664500,106.84179500,-6.14068700,106.83969800
753,-6.15238400,106.79515900,-6.15427100,106.79029200
754,-6.18812100,106.87195300,-6.18859600,106.87427700
755,-6.18333100,106.86919100,-6.17912000,106.87450400
756,-6.18870400,106.86254400,-6.19232800,106.86629100
757,-6.40231900,106.85071600,-6.40252100,106.85120800
758,-6.39009600,106.84097100,-6.38953500,106.83981100
759,-6.28294500,106.79243300,-6.27842700,106.78409500
760,-6.21302700,106.77887600,-6.21234700,106.76943300
761,-6.24829600,106.71396100,-6.24732100,106.72076900
762,-6.24383200,106.99912100,-6.24094900,107.00022100
763,-6.17108900,106.84044000,-6.16801200,106.83610400
764,-6.14277900,106.87595600,-6.14510400,106.87315900
765,-6.28281800,106.77282300,-6.28136400,106.77208800
766,-6.23523500,107.02746600,-6.22783800,107.02795100
767,-6.33368500,106.78078600,-6.33131200,106.78086000
768,-6.15918100,106.85293200,-6.16267200,106.85238900
769,-6.20605100,106.85834400,-6.20878200,106.86618200
770,-6.26060800,106.78171800,-6.25114300,106.77534300
771,-6.33696600,106.79492800,-6.34025300,106.79414000
772,-6.52034100,106.83450500,-6.52627400,106.84053700
773,-6.21237400,106.81234400,-6.20852200,106.80962800
774,-6.26450600,106.88669000,-6.26489900,106.88595800
775,-6.17103400,106.79900400,-6.17275800,106.79801800
776,-6.26108800,106.98364500,-6.25027000,106.96863300
777,-6.29918400,106.90799000,-6.29865600,106.90598500
778,-6.22828000,106.89093100,-6.22769100,106.88819600
779,-6.28387100,106.86709500,-6.28149200,106.86554400
780,-6.21331200,106.80276000,-6.21037300,106.80084700
781,-6.28597300,106.83358100,-6.28611400,106.83136100
782,-6.25112300,107.01065300,-6.24780400,107.01119100
783,-6.24214000,106.65235400,-6.24328900,106.65324900
784,-6.15260200,106.81763600,-6.14978000,106.81378800
785,-6.21350800,106.87258700,-6.20863700,106.86993800
786,-6.27412300,106.76354700,-6.27511700,106.76473000
787,-6.25563400,106.84481000,-6.25350100,106.84125800
788,-6.21221400,106.60522500,-6.20678900,106.60885300
789,-6.21045600,106.86018700,-6.21330200,106.86155800
790,-6.29530600,106.73737800,-6.29423400,106.73721800
791,-6.22453200,106.85349600,-6.22770700,106.85679500
792,-6.30462900,106.84394100,-6.30407800,106.84462800
793,-6.22465200,106.73342000,-6.22866400,106.73428900
794,-6.28869300,106.85556000,-6.29118800,106.86019300
795,-6.24974600,107.02942900,-6.24166200,107.03481900
796,-6.12807800,106.91180500,-6.12572900,106.91004300
797,-6.26355500,106.86419400,-6.27252400,106.86253000
798,-6.18843800,106.85264600,-6.18665600,106.85124400
799,-6.38242200,106.78942800,-6.37538800,106.79001800
800,-6.22937500,106.72191300,-6.22997800,106.72522300
801,-6.17587700,106.79203800,-6.17679700,106.78909800
802,-6.27947300,106.82984800,-6.26401400,106.82749300
803,-6.19011400,106.81254200,-6.18710200,106.81571800
804,-6.20782300,106.79283800,-6.20415200,106.79355200
805,-6.17281600,106.88871000,-6.17630300,106.88677800
806,-6.12533300,106.65767800,-6.12740500,106.65761800
807,-6.33054600,106.73237700,-6.33474800,106.73599000
808,-6.25817800,106.86367600,-6.25814100,106.86186100
809,-6.21082000,106.85997900,-6.21095900,106.85674100
810,-6.25281100,106.78176300,-6.24514000,106.77070600
811,-6.31327100,106.75878300,-6.31928100,106.76446000
812,-6.11599700,106.88497500,-6.11749700,106.88505200
813,-6.44349000,106.96904500,-6.44675800,106.97734300
814,-6.24726100,106.84275000,-6.24904100,106.83634600
815,-6.23007300,106.74951000,-6.22317800,106.74629000
816,-6.25993400,106.92599400,-6.26218300,106.92798900
817,-6.15313800,106.82612900,-6.15527300,106.82520100
818,-6.18877000,106.59021900,-6.18654800,106.58688000
819,-6.19203600,106.75569300,-6.18827300,106.75555100
820,-6.32029700,107.01679600,-6.31591000,107.02139300
